Year;Month;City;URL event;Level 2 site;Visitors;Visits;Bounces;Page views;Time spent;Bounce rate
2022;"December";"Aschaffenburg";"https://omroepzwart.nl/";"omroepzwart";1;9;9;9;0;1
2022;"December";"Assen";"https://omroepzwart.nl/";"omroepzwart";11;11;5;23;205011;0.454545
2022;"December";"Assendelft";"https://omroepzwart.nl/";"omroepzwart";5;5;1;13;1703893;0.2
2022;"December";"Asten";"https://omroepzwart.nl/";"omroepzwart";3;6;5;10;68058;0.833333
2022;"December";"Atlanta";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Avelgem";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;254327;0
2022;"December";"Avenhorn";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;55629;0.5
2022;"December";"Baambrugge";"https://omroepzwart.nl/";"omroepzwart";2;3;2;6;82329;0.666667
2022;"December";"Baarlo";"https://omroepzwart.nl/";"omroepzwart";2;3;3;3;0;1
2022;"December";"Baarn";"https://omroepzwart.nl/";"omroepzwart";9;9;5;18;235338;0.555556
2022;"December";"Babberich";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Badhoevedorp";"https://omroepzwart.nl/";"omroepzwart";4;5;4;12;1085596;0.8
2022;"December";"Baexem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Baflo";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Bagnolet";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;15034;0
2022;"December";"Bailrigg";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;34693;0
2022;"December";"Bakkeveen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Balk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Banholt";"https://omroepzwart.nl/";"omroepzwart";4;4;2;10;67529;0.5
2022;"December";"Barendrecht";"https://omroepzwart.nl/";"omroepzwart";9;9;6;17;710003;0.666667
2022;"December";"Barneveld";"https://omroepzwart.nl/";"omroepzwart";11;11;8;15;69897;0.727273
2022;"December";"Barueri";"https://omroepzwart.nl/";"omroepzwart";2;3;3;3;0;1
2022;"December";"Bathmen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;41453;0.5
2022;"December";"Bavel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;19325;0
2022;"December";"Bedum";"https://omroepzwart.nl/";"omroepzwart";4;4;2;20;1668309;0.5
2022;"December";"Beegden";"https://omroepzwart.nl/";"omroepzwart";1;1;0;8;592061;0
2022;"December";"Beek";"https://omroepzwart.nl/";"omroepzwart";6;6;3;12;916966;0.5
2022;"December";"Beek en donk";"https://omroepzwart.nl/";"omroepzwart";1;2;1;4;19955;0.5
2022;"December";"Beekbergen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Beekhuizen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;34351;0
2022;"December";"Beemte broekland";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Beetsterzwaag";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Beijing";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Beilen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Bemmel";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Bennebroek";"https://omroepzwart.nl/";"omroepzwart";4;4;2;10;183887;0.5
2022;"December";"Bennekom";"https://omroepzwart.nl/";"omroepzwart";2;2;1;8;133547;0.5
2022;"December";"Benthuizen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Berendrecht";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Berg en dal";"https://omroepzwart.nl/";"omroepzwart";1;3;2;4;1152190;0.666667
2022;"December";"Berg en terblijt";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Bergambacht";"https://omroepzwart.nl/";"omroepzwart";3;5;3;8;25777;0.6
2022;"December";"Bergen";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Bergen op zoom";"https://omroepzwart.nl/";"omroepzwart";14;14;7;31;552834;0.5
2022;"December";"Bergharen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;92467;0.5
2022;"December";"Berghem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Bergschenhoek";"https://omroepzwart.nl/";"omroepzwart";13;15;9;29;370561;0.6
2022;"December";"Beringe";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Berkel en rodenrijs";"https://omroepzwart.nl/";"omroepzwart";23;25;14;53;1592599;0.56
2022;"December";"Berkel-enschot";"https://omroepzwart.nl/";"omroepzwart";3;3;1;5;38742;0.333333
2022;"December";"Berkhout";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;239896;0.5
2022;"December";"Berlin";"https://omroepzwart.nl/";"omroepzwart";6;6;4;8;41115;0.666667
2022;"December";"Berltsum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Best";"https://omroepzwart.nl/";"omroepzwart";4;4;2;7;77030;0.5
2022;"December";"Beugen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Beuningen";"https://omroepzwart.nl/";"omroepzwart";3;3;1;5;78070;0.333333
2022;"December";"Beusichem";"https://omroepzwart.nl/";"omroepzwart";1;2;0;35;810007;0
2022;"December";"Bevere";"https://omroepzwart.nl/";"omroepzwart";1;2;1;3;296294;0.5
2022;"December";"Beveren";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Beverwijk";"https://omroepzwart.nl/";"omroepzwart";10;12;9;17;102073;0.75
2022;"December";"Bielefeld";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;89583;0
2022;"December";"Biesmeree";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Biggekerke";"https://omroepzwart.nl/";"omroepzwart";2;2;0;12;303874;0
2022;"December";"Billings";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Bilthoven";"https://omroepzwart.nl/";"omroepzwart";6;7;5;11;76377;0.714286
2022;"December";"Bladel";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Blanes";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Blaricum";"https://omroepzwart.nl/";"omroepzwart";11;11;7;27;302874;0.636364
2022;"December";"Bleiswijk";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;54487;0.5
2022;"December";"Bloemendaal";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Blokker";"https://omroepzwart.nl/";"omroepzwart";1;2;0;8;142053;0
2022;"December";"Bodegraven";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Boekel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;13010;0
2022;"December";"Bologna";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Bolsward";"https://omroepzwart.nl/";"omroepzwart";7;7;2;16;1487166;0.285714
2022;"December";"Bongcheon-dong";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Bonn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Borculo";"https://omroepzwart.nl/";"omroepzwart";2;2;1;16;124484;0.5
2022;"December";"Borgerhout";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Borne";"https://omroepzwart.nl/";"omroepzwart";4;4;3;8;42118;0.75
2022;"December";"Boskoop";"https://omroepzwart.nl/";"omroepzwart";7;8;4;17;92585;0.5
2022;"December";"Bossuit";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Botlek rotterdam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;27640;0
2022;"December";"Bourg-les-valence";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Bovenkarspel";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Boxmeer";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Boxtel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;8;671416;0
2022;"December";"Braamt";"https://omroepzwart.nl/";"omroepzwart";3;3;2;7;41996;0.666667
2022;"December";"Braine-l'alleud";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Brakel";"https://omroepzwart.nl/";"omroepzwart";4;4;2;12;299226;0.5
2022;"December";"Brasschaat";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;1787477;0.5
2022;"December";"Breda";"https://omroepzwart.nl/";"omroepzwart";44;49;24;131;3741740;0.489796
2022;"December";"Bree";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Bremen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;389421;0
2022;"December";"Breskens";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;236002;0
2022;"December";"Bricquebec";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;95587;0
2022;"December";"Brielle";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Brihuega";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;223477;0
2022;"December";"Bristol";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Broek in waterland";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Broek op langedijk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Brummen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;10;157033;0
2022;"December";"Brunssum";"https://omroepzwart.nl/";"omroepzwart";8;8;6;22;1566052;0.75
2022;"December";"Brussels";"https://omroepzwart.nl/";"omroepzwart";5;6;5;9;79551;0.833333
2022;"December";"Bucharest";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Budapest";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;2500375;0
2022;"December";"Budel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Buitenkaag";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;141752;0
2022;"December";"Buitenpost";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Bunschoten-spakenburg";"https://omroepzwart.nl/";"omroepzwart";5;5;3;6;44441;0.6
2022;"December";"Burgerbrug";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Burgh-haamstede";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Bussum";"https://omroepzwart.nl/";"omroepzwart";15;16;11;22;136912;0.6875
2022;"December";"Cadier en keer";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Calgary";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;36702;0.5
2022;"December";"Campoamor";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Canandaigua";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;92117;0
2022;"December";"Canoga park";"https://omroepzwart.nl/";"omroepzwart";2;2;0;4;18817;0
2022;"December";"Capelle aan den ijssel";"https://omroepzwart.nl/";"omroepzwart";26;30;16;97;7004443;0.533333
2022;"December";"Carabayllo";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;35751;0
2022;"December";"Carlisle";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Casablanca";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Castricum";"https://omroepzwart.nl/";"omroepzwart";5;6;4;10;199393;0.666667
2022;"December";"Chaam";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Chantilly";"https://omroepzwart.nl/";"omroepzwart";3;3;1;5;61946;0.333333
2022;"December";"Chatillon";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Chengdu";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Chesapeake";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Chongqing";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Circleville";"https://omroepzwart.nl/";"omroepzwart";1;1;0;9;224258;0
2022;"December";"City of westminster";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Clydebank";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Coevorden";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Colijnsplaat";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Copenhagen";"https://omroepzwart.nl/";"omroepzwart";2;2;0;8;697088;0
2022;"December";"Cothen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;43022;0
2022;"December";"Cozumel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;35801;0
2022;"December";"Creil";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;26816;0
2022;"December";"Cuijk";"https://omroepzwart.nl/";"omroepzwart";7;7;3;18;615718;0.428571
2022;"December";"Culemborg";"https://omroepzwart.nl/";"omroepzwart";8;9;6;18;3224543;0.666667
2022;"December";"Cumhuriyet mah.";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Daarlerveen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Dalen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Dalfsen";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"December";"Damwald";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"De bilt";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
2022;"December";"De blesse";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;43481;0
2022;"December";"De goorn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"De lier";"https://omroepzwart.nl/";"omroepzwart";3;3;0;12;869259;0
2022;"December";"De lutte";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"De meern";"https://omroepzwart.nl/";"omroepzwart";13;14;8;22;408760;0.571429
2022;"December";"De moer";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"De rijp";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"De rips";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;127626;0
2022;"December";"De weere";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;101632;0
2022;"December";"De wijk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Decatur";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;6957;0.5
2022;"December";"Dedemsvaart";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Deerlijk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Delden";"https://omroepzwart.nl/";"omroepzwart";3;3;2;9;249298;0.666667
2022;"December";"Delfgauw";"https://omroepzwart.nl/";"omroepzwart";5;5;4;6;3733;0.8
2022;"December";"Delfstrahuizen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Delft";"https://omroepzwart.nl/";"omroepzwart";24;24;20;33;411198;0.833333
2022;"December";"Delfzijl";"https://omroepzwart.nl/";"omroepzwart";4;4;2;21;242465;0.5
2022;"December";"Den burg";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"December";"Den dungen";"https://omroepzwart.nl/";"omroepzwart";4;5;4;6;14443;0.8
2022;"December";"Den ham";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Den helder";"https://omroepzwart.nl/";"omroepzwart";12;13;6;30;451955;0.461538
2022;"December";"Den hoorn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Den ilp";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;31190;0
2022;"December";"Denia";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Denver";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Deurne";"https://omroepzwart.nl/";"omroepzwart";9;9;7;12;84312;0.777778
2022;"December";"Deurningen";"https://omroepzwart.nl/";"omroepzwart";1;3;3;3;0;1
2022;"December";"Deventer";"https://omroepzwart.nl/";"omroepzwart";30;35;21;57;2808357;0.6
2022;"December";"Didam";"https://omroepzwart.nl/";"omroepzwart";5;6;4;21;267337;0.666667
2022;"December";"Diegem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Diemen";"https://omroepzwart.nl/";"omroepzwart";27;33;19;73;3880294;0.575758
2022;"December";"Diepenheim";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Dieren";"https://omroepzwart.nl/";"omroepzwart";3;4;3;5;79221;0.75
2022;"December";"Diever";"https://omroepzwart.nl/";"omroepzwart";1;2;1;4;43672;0.5
2022;"December";"Dirkshorn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Doesburg";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Doetinchem";"https://omroepzwart.nl/";"omroepzwart";9;9;5;22;2404125;0.555556
2022;"December";"Dokkum";"https://omroepzwart.nl/";"omroepzwart";2;3;2;12;160251;0.666667
2022;"December";"Domburg";"https://omroepzwart.nl/";"omroepzwart";4;4;3;5;104935;0.75
2022;"December";"Dongen";"https://omroepzwart.nl/";"omroepzwart";3;4;3;6;36907;0.75
2022;"December";"Donkerbroek";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Doorn";"https://omroepzwart.nl/";"omroepzwart";1;2;1;5;198019;0.5
2022;"December";"Doorwerth";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Dordrecht";"https://omroepzwart.nl/";"omroepzwart";25;26;16;56;1210612;0.615385
2022;"December";"Drachten";"https://omroepzwart.nl/";"omroepzwart";13;13;8;23;1324538;0.615385
2022;"December";"Drancy";"https://omroepzwart.nl/";"omroepzwart";2;2;1;8;219968;0.5
2022;"December";"Dreumel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Driebergen-rijsenburg";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
2022;"December";"Driehuis";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Drogeham";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;26793;0
2022;"December";"Dronten";"https://omroepzwart.nl/";"omroepzwart";7;8;6;17;273219;0.75
2022;"December";"Drunen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;19637;0
2022;"December";"Dublin";"https://omroepzwart.nl/";"omroepzwart";29;29;8;131;3516933;0.275862
2022;"December";"Duisburg";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;34047;0
2022;"December";"Duiven";"https://omroepzwart.nl/";"omroepzwart";9;11;9;16;1047677;0.818182
2022;"December";"Duivendrecht";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;92276;0
2022;"December";"Duizel";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Dunboyne";"https://omroepzwart.nl/";"omroepzwart";10;10;10;10;0;1
2022;"December";"Duong trung liet";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;242269;0
2022;"December";"Echteld";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Ede";"https://omroepzwart.nl/";"omroepzwart";19;19;13;35;232541;0.684211
2022;"December";"Eefde";"https://omroepzwart.nl/";"omroepzwart";4;4;1;7;111496;0.25
2022;"December";"Eemnes";"https://omroepzwart.nl/";"omroepzwart";3;4;4;4;0;1
2022;"December";"Eerbeek";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;175459;0.5
2022;"December";"Eersel";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"December";"Egmond aan den hoef";"https://omroepzwart.nl/";"omroepzwart";4;4;2;11;75111;0.5
2022;"December";"Egmond aan zee";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Eibergen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;81084;0
2022;"December";"Eijsden";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Eindhoven";"https://omroepzwart.nl/";"omroepzwart";75;81;55;139;3796220;0.679012
2022;"December";"Ekeren";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Eksel";"https://omroepzwart.nl/";"omroepzwart";2;3;1;5;913697;0.333333
2022;"December";"El bosque";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Elewijt";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Elim";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;63766;0.666667
2022;"December";"Ellecom";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Elspeet";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Elst";"https://omroepzwart.nl/";"omroepzwart";12;15;11;22;130941;0.733333
2022;"December";"Embourg";"https://omroepzwart.nl/";"omroepzwart";1;2;0;9;815492;0
2022;"December";"Emmeloord";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Emmen";"https://omroepzwart.nl/";"omroepzwart";8;8;6;12;191693;0.75
2022;"December";"Emst";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Enkhuizen";"https://omroepzwart.nl/";"omroepzwart";5;5;4;6;39218;0.8
2022;"December";"Enschede";"https://omroepzwart.nl/";"omroepzwart";47;49;33;97;1776418;0.673469
2022;"December";"Enskededalen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;28;1721399;0.5
2022;"December";"Epe";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"December";"Erica";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Ermelo";"https://omroepzwart.nl/";"omroepzwart";5;5;4;6;21076;0.8
2022;"December";"Erp";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;37069;0
2022;"December";"Erskine";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Escharen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;25133;0
2022;"December";"Etten-leur";"https://omroepzwart.nl/";"omroepzwart";6;7;5;15;153371;0.714286
2022;"December";"Etterbeek";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"December";"Fanling";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Feanwalden";"https://omroepzwart.nl/";"omroepzwart";4;4;2;7;167868;0.5
2022;"December";"Fijnaart";"https://omroepzwart.nl/";"omroepzwart";2;2;1;9;215229;0.5
2022;"December";"Fluitenberg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Fontaine-les-luxeuil";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Forest";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Franeker";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Frankfurt am main";"https://omroepzwart.nl/";"omroepzwart";4;4;3;12;70895;0.75
2022;"December";"Frederiksted";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Gaanderen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;59947;0
2022;"December";"Gabicce mare";"https://omroepzwart.nl/";"omroepzwart";1;2;0;6;32543;0
2022;"December";"Garrelsweer";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"December";"Geerdijk";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;22446;0.5
2022;"December";"Geertruidenberg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
